date,price
07/12/2017,2010
08/12/2017,2010.5
11/12/2017,2022
12/12/2017,2016
13/12/2017,2009
14/12/2017,2049.5
15/12/2017,2066
18/12/2017,2074
19/12/2017,2099
20/12/2017,2122
21/12/2017,2148
22/12/2017,2192
27/12/2017,2252
28/12/2017,2284
29/12/2017,2268
02/01/2018,2264.5
03/01/2018,2228
04/01/2018,2250
05/01/2018,2202.5
08/01/2018,2175
09/01/2018,2152.5
10/01/2018,2182
11/01/2018,2175.5
12/01/2018,2214
15/01/2018,2227
16/01/2018,2189
17/01/2018,2192
18/01/2018,2241
19/01/2018,2220
22/01/2018,2249
23/01/2018,2229.5
24/01/2018,2250
25/01/2018,2241
26/01/2018,2257
29/01/2018,2225
30/01/2018,2207
31/01/2018,2219.5
01/02/2018,2225
02/02/2018,2210
05/02/2018,2211
06/02/2018,2170
07/02/2018,2158
08/02/2018,2170
09/02/2018,2123
12/02/2018,2125
13/02/2018,2139
14/02/2018,2177.5
15/02/2018,2165
16/02/2018,2208
19/02/2018,2214
20/02/2018,2185
21/02/2018,2201
22/02/2018,2185
23/02/2018,2140
26/02/2018,2138
27/02/2018,2147
28/02/2018,2132
01/03/2018,2147
02/03/2018,2149
05/03/2018,2145.5
06/03/2018,2147
07/03/2018,2097
08/03/2018,2106
09/03/2018,2120
12/03/2018,2091
13/03/2018,2103
14/03/2018,2089
15/03/2018,2085
16/03/2018,2085
19/03/2018,2088
20/03/2018,2076
21/03/2018,2081
22/03/2018,2075
23/03/2018,2050.5
26/03/2018,2052
27/03/2018,2045
28/03/2018,2027
29/03/2018,2004.5
03/04/2018,1978
04/04/2018,1991
05/04/2018,2009
06/04/2018,2042
09/04/2018,2139
10/04/2018,2201
11/04/2018,2250
12/04/2018,2325
13/04/2018,2285
16/04/2018,2399
17/04/2018,2405
18/04/2018,2537
19/04/2018,2485
20/04/2018,2469
23/04/2018,2295
24/04/2018,2227
25/04/2018,2245
26/04/2018,2275
27/04/2018,2223
30/04/2018,2255
01/05/2018,2260
02/05/2018,2321.5
03/05/2018,2269
04/05/2018,2350
08/05/2018,2357.5
09/05/2018,2366
10/05/2018,2335
11/05/2018,2288
14/05/2018,2319
15/05/2018,2327
16/05/2018,2315.5
17/05/2018,2293
18/05/2018,2270
21/05/2018,2280
22/05/2018,2270
23/05/2018,2270
24/05/2018,2281
25/05/2018,2263
29/05/2018,2275
30/05/2018,2270
31/05/2018,2292
01/06/2018,2305
04/06/2018,2314
05/06/2018,2312
06/06/2018,2345
07/06/2018,2312
08/06/2018,2299
11/06/2018,2301
12/06/2018,2302
13/06/2018,2275
14/06/2018,2256
15/06/2018,2204
18/06/2018,2219.5
19/06/2018,2171
20/06/2018,2166
21/06/2018,2179
22/06/2018,2175
25/06/2018,2155
26/06/2018,2157.5
27/06/2018,2176
28/06/2018,2155
29/06/2018,2133
02/07/2018,2098
03/07/2018,2080
04/07/2018,2089
05/07/2018,2080
06/07/2018,2080
09/07/2018,2121
10/07/2018,2090
11/07/2018,2060
12/07/2018,2042
13/07/2018,2031
16/07/2018,2055
17/07/2018,2032
18/07/2018,2027
19/07/2018,2001
20/07/2018,2029
23/07/2018,2069
24/07/2018,2084.5
25/07/2018,2062
26/07/2018,2067
27/07/2018,2071
30/07/2018,2094
31/07/2018,2081
01/08/2018,2052
02/08/2018,2036
03/08/2018,2028
06/08/2018,2043
07/08/2018,2038
08/08/2018,2106
09/08/2018,2078
10/08/2018,2105
13/08/2018,2082
14/08/2018,2070
15/08/2018,2025
16/08/2018,2048
17/08/2018,2030
20/08/2018,2055
21/08/2018,2054.5
22/08/2018,2065
23/08/2018,2075
24/08/2018,2095
28/08/2018,2133.5
29/08/2018,2172
30/08/2018,2132
31/08/2018,2125
03/09/2018,2097
04/09/2018,2062
05/09/2018,2068
06/09/2018,2040
07/09/2018,2070
10/09/2018,2095
11/09/2018,2044
12/09/2018,2064
13/09/2018,2064
14/09/2018,2043
17/09/2018,2032
